datetime,home,away,homegoals,awaygoals,home_xG,away_xG,data_quality_flag
2021-08-13 19:00:00,Brentford,Arsenal,2,0,1.88818,1.02385,True
2021-08-14 11:30:00,Manchester United,Leeds,5,1,1.64248,0.568342,True
2021-08-14 14:00:00,Burnley,Brighton,1,2,1.79548,1.6853,True
2021-08-14 14:00:00,Chelsea,Crystal Palace,3,0,1.18709,0.321701,True
2021-08-14 14:00:00,Everton,Southampton,3,1,2.38863,0.580601,True
2021-08-14 14:00:00,Leicester,Wolverhampton Wanderers,1,0,0.668082,1.32714,True
2021-08-14 14:00:00,Watford,Aston Villa,3,2,1.35036,1.13718,True
2021-08-14 16:30:00,Norwich,Liverpool,0,3,1.3333,1.78728,True
2021-08-15 13:00:00,Newcastle United,West Ham,2,4,1.67926,3.00939,True
2021-08-15 15:30:00,Tottenham,Manchester City,1,0,1.06014,2.10585,True
2021-08-21 11:30:00,Liverpool,Burnley,2,0,2.63945,0.690464,True
2021-08-21 14:00:00,Manchester City,Norwich,5,0,2.43928,0.0250088,True
2021-08-21 14:00:00,Aston Villa,Newcastle United,2,0,1.18426,0.63163,True
2021-08-21 14:00:00,Crystal Palace,Brentford,0,0,0.606313,0.712439,True
2021-08-21 14:00:00,Leeds,Everton,2,2,0.966093,1.85713,True
2021-08-21 16:30:00,Brighton,Watford,2,0,1.77896,0.407224,True
2021-08-22 13:00:00,Southampton,Manchester United,1,1,0.587526,2.26173,True
2021-08-22 13:00:00,Wolverhampton Wanderers,Tottenham,0,1,1.51127,1.72636,True
2021-08-22 15:30:00,Arsenal,Chelsea,0,2,0.630099,3.64132,True
2021-08-23 19:00:00,West Ham,Leicester,4,1,2.28613,0.62676,True
2021-08-28 11:30:00,Manchester City,Arsenal,5,0,4.47273,0.116805,True
2021-08-28 14:00:00,Newcastle United,Southampton,2,2,1.19077,3.46036,True
2021-08-28 14:00:00,Norwich,Leicester,1,2,1.44084,1.27371,True
2021-08-28 14:00:00,Aston Villa,Brentford,1,1,0.431464,1.13312,True
2021-08-28 14:00:00,Brighton,Everton,0,2,0.701622,1.54868,True
2021-08-28 14:00:00,West Ham,Crystal Palace,2,2,1.44748,1.67658,True
2021-08-28 16:30:00,Liverpool,Chelsea,1,1,2.08462,0.573638,True
2021-08-29 13:00:00,Burnley,Leeds,1,1,1.71102,1.52078,True
2021-08-29 13:00:00,Tottenham,Watford,1,0,0.920963,0.596016,True
2021-08-29 15:30:00,Wolverhampton Wanderers,Manchester United,0,1,1.79575,0.944083,True
2021-09-11 11:30:00,Crystal Palace,Tottenham,3,0,2.89372,0.0775646,True
2021-09-11 14:00:00,Arsenal,Norwich,1,0,2.68515,0.577292,True
2021-09-11 14:00:00,Brentford,Brighton,0,1,0.729786,0.287902,True
2021-09-11 14:00:00,Leicester,Manchester City,0,1,0.8001,2.75058,True
2021-09-11 14:00:00,Manchester United,Newcastle United,4,1,2.77326,0.622042,True
2021-09-11 14:00:00,Southampton,West Ham,0,0,0.692135,0.725407,True
2021-09-11 14:00:00,Watford,Wolverhampton Wanderers,0,2,0.185407,2.55922,True
2021-09-11 16:30:00,Chelsea,Aston Villa,3,0,1.22153,1.17349,True
2021-09-12 15:30:00,Leeds,Liverpool,0,3,0.652514,4.4016,True
2021-09-13 19:00:00,Everton,Burnley,3,1,1.80386,1.82061,True
2021-09-17 19:00:00,Newcastle United,Leeds,1,1,1.17668,1.42995,True
2021-09-18 11:30:00,Wolverhampton Wanderers,Brentford,0,2,1.02316,2.32741,True
2021-09-18 14:00:00,Norwich,Watford,1,3,0.782665,2.42487,True
2021-09-18 14:00:00,Burnley,Arsenal,0,1,0.775574,1.09928,True
2021-09-18 14:00:00,Liverpool,Crystal Palace,3,0,2.76793,0.644168,True
2021-09-18 14:00:00,Manchester City,Southampton,0,0,1.22451,0.490923,True
2021-09-18 16:30:00,Aston Villa,Everton,3,0,0.777716,0.755035,True
2021-09-19 13:00:00,Brighton,Leicester,2,1,1.47438,1.25373,True
2021-09-19 13:00:00,West Ham,Manchester United,1,2,1.6671,1.8954,True
2021-09-19 15:30:00,Tottenham,Chelsea,0,3,0.70567,2.5869,True
2021-09-25 11:30:00,Chelsea,Manchester City,0,1,0.194202,1.69244,True
2021-09-25 11:30:00,Manchester United,Aston Villa,0,1,1.9251,1.57249,True
2021-09-25 14:00:00,Watford,Newcastle United,1,1,0.904061,2.52338,True
2021-09-25 14:00:00,Everton,Norwich,2,0,2.26681,0.800903,True
2021-09-25 14:00:00,Leeds,West Ham,1,2,1.1967,1.98962,True
2021-09-25 14:00:00,Leicester,Burnley,2,2,2.16233,0.428866,True
2021-09-25 16:30:00,Brentford,Liverpool,3,3,2.94058,2.25736,True
2021-09-26 13:00:00,Southampton,Wolverhampton Wanderers,0,1,0.909342,0.909833,True
2021-09-26 15:30:00,Arsenal,Tottenham,3,1,1.44499,0.980166,True
2021-09-27 19:00:00,Crystal Palace,Brighton,1,1,1.36836,0.649566,True
2021-10-02 11:30:00,Manchester United,Everton,1,1,1.0496,1.32211,True
2021-10-02 14:00:00,Burnley,Norwich,0,0,0.584725,0.673617,True
2021-10-02 14:00:00,Chelsea,Southampton,3,1,3.79243,1.52634,True
2021-10-02 14:00:00,Leeds,Watford,1,0,1.57388,0.192794,True
2021-10-02 14:00:00,Wolverhampton Wanderers,Newcastle United,2,1,1.15849,0.865217,True
2021-10-02 16:30:00,Brighton,Arsenal,0,0,1.11551,0.36431,True
2021-10-03 13:00:00,Crystal Palace,Leicester,2,2,1.1703,1.04322,True
2021-10-03 13:00:00,Tottenham,Aston Villa,2,1,1.78187,1.07395,True
2021-10-03 13:00:00,West Ham,Brentford,1,2,1.37258,1.30098,True
2021-10-03 15:30:00,Liverpool,Manchester City,2,2,0.949368,1.04319,True
2021-10-16 11:30:00,Watford,Liverpool,0,5,0.302302,3.65553,True
2021-10-16 14:00:00,Aston Villa,Wolverhampton Wanderers,2,3,1.21276,2.19633,True
2021-10-16 14:00:00,Leicester,Manchester United,4,2,2.96611,1.02494,True
2021-10-16 14:00:00,Manchester City,Burnley,2,0,2.15712,1.07719,True
2021-10-16 14:00:00,Norwich,Brighton,0,0,1.16088,1.17572,True
2021-10-16 14:00:00,Southampton,Leeds,1,0,1.83082,0.446173,True
2021-10-16 16:30:00,Brentford,Chelsea,0,1,1.62169,0.248256,True
2021-10-17 13:00:00,Everton,West Ham,0,1,0.854165,2.03034,True
2021-10-17 15:30:00,Newcastle United,Tottenham,2,3,0.645658,1.55008,True
2021-10-18 19:00:00,Arsenal,Crystal Palace,2,2,1.7436,0.492239,True
2021-10-22 19:00:00,Arsenal,Aston Villa,3,1,3.4984,1.41088,True
2021-10-23 11:30:00,Chelsea,Norwich,7,0,3.10509,0.267429,True
2021-10-23 14:00:00,Crystal Palace,Newcastle United,1,1,2.25588,0.721813,True
2021-10-23 14:00:00,Everton,Watford,2,5,1.84089,3.10344,True
2021-10-23 14:00:00,Leeds,Wolverhampton Wanderers,1,1,1.71313,0.858644,True
2021-10-23 14:00:00,Southampton,Burnley,2,2,1.42567,0.673195,True
2021-10-23 16:30:00,Brighton,Manchester City,1,4,1.1695,3.57376,True
2021-10-24 13:00:00,Brentford,Leicester,1,2,1.16789,1.00254,True
2021-10-24 13:00:00,West Ham,Tottenham,1,0,1.73468,0.672198,True
2021-10-24 15:30:00,Manchester United,Liverpool,0,5,1.35584,4.04765,True
2021-10-30 11:30:00,Leicester,Arsenal,0,2,1.98801,1.10288,True
2021-10-30 14:00:00,Burnley,Brentford,3,1,2.72901,0.834312,True
2021-10-30 14:00:00,Liverpool,Brighton,2,2,1.39778,1.51032,True
2021-10-30 14:00:00,Manchester City,Crystal Palace,0,2,0.65739,1.05029,True
2021-10-30 14:00:00,Newcastle United,Chelsea,0,3,0.157616,2.16608,True
2021-10-30 14:00:00,Watford,Southampton,0,1,0.852556,1.90757,True
2021-10-30 16:30:00,Tottenham,Manchester United,0,3,1.15787,1.38612,True
2021-10-31 14:00:00,Norwich,Leeds,1,2,0.661887,1.16855,True
2021-10-31 16:30:00,Aston Villa,West Ham,1,4,0.687551,2.66391,True
2021-11-01 20:00:00,Wolverhampton Wanderers,Everton,2,1,1.69344,1.69767,True
2021-11-05 20:00:00,Southampton,Aston Villa,1,0,0.89818,0.536077,True
2021-11-06 12:30:00,Manchester United,Manchester City,0,2,0.759561,2.04202,True
2021-11-06 15:00:00,Brentford,Norwich,1,2,2.79229,1.15797,True
2021-11-06 15:00:00,Chelsea,Burnley,1,1,3.00585,0.674072,True
2021-11-06 15:00:00,Crystal Palace,Wolverhampton Wanderers,2,0,2.65161,0.25416,True
2021-11-06 17:30:00,Brighton,Newcastle United,1,1,1.43123,0.227321,True
2021-11-07 14:00:00,Arsenal,Watford,1,0,1.49208,0.491659,True
2021-11-07 14:00:00,Everton,Tottenham,0,0,0.597906,0.801798,True
2021-11-07 14:00:00,Leeds,Leicester,1,1,1.96551,0.795292,True
2021-11-07 16:30:00,West Ham,Liverpool,3,2,1.25298,1.45641,True
2021-11-20 12:30:00,Leicester,Chelsea,0,3,0.499504,2.57178,True
2021-11-20 15:00:00,Aston Villa,Brighton,2,0,1.06946,0.582787,True
2021-11-20 15:00:00,Burnley,Crystal Palace,3,3,1.04224,1.74839,True
2021-11-20 15:00:00,Newcastle United,Brentford,3,3,2.18388,1.23275,True
2021-11-20 15:00:00,Norwich,Southampton,2,1,0.43778,1.13118,True
2021-11-20 15:00:00,Watford,Manchester United,4,1,2.73393,1.66794,True
2021-11-20 15:00:00,Wolverhampton Wanderers,West Ham,1,0,1.31903,0.436331,True
2021-11-20 17:30:00,Liverpool,Arsenal,4,0,3.97374,0.268025,True
2021-11-21 14:00:00,Manchester City,Everton,3,0,2.61302,0.266894,True
2021-11-21 16:30:00,Tottenham,Leeds,2,1,2.31744,1.46689,True
2021-11-27 12:30:00,Arsenal,Newcastle United,2,0,2.84493,0.185383,True
2021-11-27 15:00:00,Crystal Palace,Aston Villa,1,2,0.962129,0.454305,True
2021-11-27 15:00:00,Liverpool,Southampton,4,0,3.07278,0.966132,True
2021-11-27 15:00:00,Norwich,Wolverhampton Wanderers,0,0,1.4047,0.297157,True
2021-11-27 17:30:00,Brighton,Leeds,0,0,1.90498,0.864829,True
2021-11-28 14:00:00,Brentford,Everton,1,0,1.19813,0.968075,True
2021-11-28 14:00:00,Leicester,Watford,4,2,2.16027,2.38383,True
2021-11-28 14:00:00,Manchester City,West Ham,2,1,2.72187,0.171763,True
2021-11-28 16:30:00,Chelsea,Manchester United,1,1,2.34525,0.563367,True
2021-11-30 19:30:00,Newcastle United,Norwich,1,1,1.15636,1.51084,True
2021-11-30 20:15:00,Leeds,Crystal Palace,1,0,1.9818,0.707328,True
2021-12-01 19:30:00,Watford,Chelsea,1,2,0.990877,0.908574,True
2021-12-01 19:30:00,West Ham,Brighton,1,1,1.14679,1.2607,True
2021-12-01 19:30:00,Wolverhampton Wanderers,Burnley,0,0,0.711691,0.195537,True
2021-12-01 19:30:00,Southampton,Leicester,2,2,1.91169,1.4401,True
2021-12-01 20:15:00,Aston Villa,Manchester City,1,2,0.772083,1.01897,True
2021-12-01 20:15:00,Everton,Liverpool,1,4,0.512263,2.86067,True
2021-12-02 19:30:00,Tottenham,Brentford,2,0,2.07248,0.225492,True
2021-12-02 20:15:00,Manchester United,Arsenal,3,2,1.85597,1.16638,True
2021-12-04 12:30:00,West Ham,Chelsea,3,2,2.0174,1.37049,True
2021-12-04 15:00:00,Newcastle United,Burnley,1,0,1.70609,0.604599,True
2021-12-04 15:00:00,Southampton,Brighton,1,1,1.34236,1.4872,True
2021-12-04 15:00:00,Wolverhampton Wanderers,Liverpool,0,1,0.095167,2.42332,True
2021-12-04 17:30:00,Watford,Manchester City,1,3,0.675105,4.03223,True
2021-12-05 14:00:00,Leeds,Brentford,2,2,1.41896,1.19959,True
2021-12-05 14:00:00,Manchester United,Crystal Palace,1,0,0.870376,0.520593,True
2021-12-05 14:00:00,Tottenham,Norwich,3,0,2.00668,1.06562,True
2021-12-05 16:30:00,Aston Villa,Leicester,2,1,1.84818,0.982614,True
2021-12-06 20:00:00,Everton,Arsenal,2,1,1.06108,1.05723,True
2021-12-10 20:00:00,Brentford,Watford,2,1,1.82799,0.561554,True
2021-12-11 12:30:00,Manchester City,Wolverhampton Wanderers,1,0,2.99915,0.0762839,True
2021-12-11 15:00:00,Arsenal,Southampton,3,0,2.08429,0.502215,True
2021-12-11 15:00:00,Chelsea,Leeds,3,2,2.74844,1.72934,True
2021-12-11 15:00:00,Liverpool,Aston Villa,1,0,2.71181,0.140573,True
2021-12-11 17:30:00,Norwich,Manchester United,0,1,0.986107,2.09817,True
2021-12-12 14:00:00,Burnley,West Ham,0,0,0.54801,0.998813,True
2021-12-12 14:00:00,Leicester,Newcastle United,4,0,2.05771,0.511934,True
2021-12-12 16:30:00,Crystal Palace,Everton,3,1,2.09864,1.27556,True
2021-12-14 19:45:00,Norwich,Aston Villa,0,2,0.502647,1.96261,True
2021-12-14 20:00:00,Manchester City,Leeds,7,0,3.31349,0.227498,True
2021-12-15 19:30:00,Brighton,Wolverhampton Wanderers,0,1,1.20118,1.11736,True
2021-12-15 19:30:00,Crystal Palace,Southampton,2,2,1.49244,0.625183,True
2021-12-15 20:00:00,Arsenal,West Ham,2,0,2.81482,0.338855,True
2021-12-16 19:45:00,Chelsea,Everton,1,1,3.20239,0.627528,True
2021-12-16 20:00:00,Liverpool,Newcastle United,3,1,2.93912,0.2064,True
2021-12-18 17:30:00,Leeds,Arsenal,1,4,1.31408,3.69008,True
2021-12-19 14:00:00,Wolverhampton Wanderers,Chelsea,0,0,0.321371,0.793952,True
2021-12-19 14:15:00,Newcastle United,Manchester City,0,4,0.174208,3.64686,True
2021-12-19 16:30:00,Tottenham,Liverpool,2,2,2.79777,1.54944,True
2021-12-26 15:00:00,Manchester City,Leicester,6,3,3.82869,2.43425,True
2021-12-26 15:00:00,Norwich,Arsenal,0,5,0.154212,2.87539,True
2021-12-26 15:00:00,Tottenham,Crystal Palace,3,0,2.82148,0.178324,True
2021-12-26 15:00:00,West Ham,Southampton,2,3,1.53745,1.35643,True
2021-12-26 17:30:00,Aston Villa,Chelsea,1,3,0.474029,2.8285,True
2021-12-26 20:00:00,Brighton,Brentford,2,0,0.943363,1.10342,True
2021-12-27 20:00:00,Newcastle United,Manchester United,1,1,1.26586,1.75587,True
2021-12-28 15:00:00,Watford,West Ham,1,4,1.0143,2.84084,True
2021-12-28 15:00:00,Crystal Palace,Norwich,3,0,2.38978,0.594134,True
2021-12-28 15:00:00,Southampton,Tottenham,1,1,0.353043,2.80917,True
2021-12-28 20:00:00,Leicester,Liverpool,1,0,0.615892,2.72682,True
2021-12-29 19:30:00,Chelsea,Brighton,1,1,0.763458,0.78663,True
2021-12-29 20:15:00,Brentford,Manchester City,0,1,0.238829,1.01763,True
2021-12-30 20:15:00,Manchester United,Burnley,3,1,1.80776,0.871738,True
2022-01-01 12:30:00,Arsenal,Manchester City,1,2,0.836949,1.94623,True
2022-01-01 15:00:00,Watford,Tottenham,0,1,0.303514,1.93752,True
2022-01-01 17:30:00,Crystal Palace,West Ham,2,3,2.69204,2.23146,True
2022-01-02 14:00:00,Brentford,Aston Villa,2,1,0.501329,1.13821,True
2022-01-02 14:00:00,Everton,Brighton,2,3,1.82698,1.48397,True
2022-01-02 14:00:00,Leeds,Burnley,3,1,2.04186,0.960493,True
